3096,"Washington, USA"
3097,Virginia
3098,United States
3099,United States
3100,"Florida, USA"
3101,Moving from the snow 2 sun..
3102,Messiah Jesus!Go 2 Hell Satan!
3103,UNITED STATES OF AMERICA
3104,"Hesperia, CA"
3105,"Arizona, USA"
3106,midwest..in my 42 vine vinyard
3107,USA
3108,"Nuevo Laredo, Tamaulipas"
3109,"Miami Township, OH"
3110,"California, USA"
3111,"Wisconsin, USA"
3112,"Massachusetts, USA"
3113,"North Carolina, USA"
3114,At the juxtaposition of L & W
3115,"Simi Valley, CA"
3116,"Wisconsin, USA"
3117,"West Virginia, USA"
3118,United States
3119,"New Jersey, USA"
3120,#CA4Trump   
3121,United States
3122,"Seattle, WA"
3123,"Wisconsin, USA"
3124,United States
3125,USA
3126,Messiah Jesus!Go 2 Hell Satan!
3127,United States
3128,"Salt Lake City, UT"
3129,Mayonaka Network
3130,"Scottsdale, AZ"
3131,Pacific North West
3132,Pacific North West
3133,The Peaceful South Louisiana
3134,Northeast Florida
3135,Pacific North West
3136,United States
3137,UNITED STATES OF AMERICA
3138,"Kenosha, Wisconsin"
3139,USA
3140,"Denver, CO"
3141,Molon Labe ( )
3142,"Pittsford, NY"
3143,Let's Do This!
3144,"Oklahoma City, OK"
3145,Borg Cube 
3146,"Kenosha, Wisconsin"
3147,Messiah Jesus!Go 2 Hell Satan!
3148,Conch Republic & Blue Ridge
3149,"Massachusetts, USA"
3150,New York State-GATES TEA PARTY
3151,Earth
3152,Virgie KY
3153,U. S. A. 
3154,"Florida, USA"
3155,"Hell, MI"
3156,"Mansfield, OH"
3157,"Montecarlo, Toscana"
3158,#MysteryBabylon
3159,"San Diego, CA"
3160,"Kenosha, Wisconsin"
3161,Jacksonville fl
3162,The Big Apple
3163,United States
3164,"Baton Rouge, LA"
3165,The Hawkeye State
3166,"Overland Park, KS"
3167,Eastern PA
3168,Virgie KY
3169,United States
3170,Earth most of the time
3171,"Marysville, WA"
3172,"Florida, USA"
3173,Wisconsin
3174,"McKenzie, TN"
3175,"Coeur d'Alene, ID"
3176,ut
3177,austin tx
3178,United States
3179,"Mansfield, OH"
3180,Messiah Jesus!Go 2 Hell Satan!
3181,"Massachusetts, USA"
3182,"Maryland, USA"
3183,"Colerain/Addyston, OH"
3184,LOST some where in Alaska.
3185,"Orange County, CA"
3186,"California, USA"
3187,Gator Country Florida
3188,North Cac-ka-lacky
3189,"Nevada, USA"
3190,"Las Vegas, NV"
3191,"Majastres, France"
3192,"Buffalo, NY"
3193,"Maryland, USA"
3194,Third Planet from the Sun
3195,Somewhere over the rainbow! 
3196,Australia
3197,"San Diego, CA"
3198,"Maryland, USA"
3199,"Hawaii, USA"
3200,Earth most of the time
3201,Las Vegas 
3202,Texas
3203,"Florida, USA"
3204,austin tx
3205,Blaine Wa
3206,"Minneapolis, MN"
3207,"Kenosha, Wisconsin"
3208,"New Mexico, USA"
3209,United States
3210, 
3211,"California, USA"
3212,"Massachusetts, USA"
3213,Maui No Ka Oi
3214,"Pittsford, NY"
3215,"Provo, UT"
3216,"Jersey City, NJ"
3217,"Atlanta, GA"
3218,"San Diego, CA"
3219,Australia
3220,"Los Angeles, California"
3221,"New York, USA"
3222,Somewhere enjoying it
3223,"Pennsylvania, USA"
3224,California 
3225,"Washington, DC"
3226,Norge DUAL US CITIZ
3227,none of your business
3228,"Texas, USA"
3229,"Iowa, USA"
3230,"Massachusetts, USA"
3231,Conch Republic & Blue Ridge
3232,"Florida, USA"
3233,"Miami, FL"
3234,Southwest 
3235,Texas
3236,Indianapolis IN
3237,"Chicago, IL West Loop"
3238,EthicalSecularDemocracy
3239,Gujranwala Pakistan
3240,Norway
3241,#TrumpNation 
3242,"winston-salem, NC"
3243,"Florida, USA"
3244,Tucson
3245,"Pittsburgh, PA"
3246,South Texas
3247,Conch Republic & Blue Ridge
3248,"Michigan, USA"
3249,"Lakeland, Florida"
3250,New York
3251,New York
3252,"Houston, Texas"
3253,Earth most of the time
3254,austin tx
3255,New York State-GATES TEA PARTY
3256,"Philadelphia, PA"
3257,Chicago
3258,United States
3259,"Loomis, California"
3260,Level 1 Block Bot
3261,"Ohio, USA"
3262,ELLAS / No Porn will report it
3263,"Minnesota, USA"
3264,"Texas, USA"
3265,ut
3266,CA.
3267,Little Rock
3268,ISRAEL
3269,"Houston, Texas"
3270,"Metz, France"
3271,ohio
3272,everywhere
3273,"Florida, USA"
3274,"Las Vegas, Nevada"
3275,"US, Mexico & Canada"
3276,Left my heart&bros on Diego
3277,"Pittsburgh, PA"
3278,"Buffalo, NY"
3279,Atlanta
3280,"Miami, FL"
3281,Sweet Land of Liberty?
3282,Sweet Land of Liberty?
3283,"Myrtle Beach, SC"
3284,"Minnesota, USA"
3285,"Iowa, USA"
3286,"Houston, TX"
3287,Conch Republic & Blue Ridge
3288,"California, USA"
3289,"Pittsburgh, PA"
3290,United States
3291,"San Francisco, CA"
3292,"Philadelphia, PA"
3293,"Cutler Bay, FL"
3294,"Mishawaka, IN"
3295,"MD, United States of America"
3296,Chicago
3297,"Ahmedabad , Gujarat, India"
3298,commonsense USA
3299,Blue Planet
3300,austin tx
3301,USA
3302,"New Jersey, USA"
3303,Soaking in Seattle
3304,"Buffalo, NY"
3305,"Pittsburgh, PA"
3306,"Easton, PA"
3307,Ft Worth Tx/Bellingham WA
3308,austin tx
3309,"Brick, NJ"
3310,United States
3311,"Middletown, NY"
3312,United States of this world
3313,United States
3314,United States of America
3315,all u self-promoters are janky
3316,"Pacific NW, USA"
3317,"Al Rayyan, Qatar"
3318,AMERICA   
3319,United States
3320,mumbai
3321,"Ohio, USA"
3322,Appalachia
3323,Chicago
3324,#StrongerThanMS
3325,Earth most of the time
3326,United States
3327,Earth most of the time
3328,Chicago
3329,"Texas, USA"
3330,CA
3331,"Seattle, WA"
3332,"No Criminal Presidents, USA"
3333,"Los Angeles, CA"
3334,"Tehran, Iran"
3335,Durban
3336,"Toronto, Ontario"
3337,Conch Republic & Blue Ridge
3338,"Brooklyn, NY"
3339,Chicago
3340,"Sandy Springs, GA"
3341,iran
3342,"Linden, NJ"
3343,Ohio
3344,"San Jose, CA"
3345,Middle TN.
3346,"Kuala Lumpur, Malaysia"
3347,"In my own zone, at my own pace"
3348,United States
3349,"Florida, USA"
3350,"Canada, 3rd Rock From the Sun"
3351,Australia
3352,"Decatur, Illinois"
3353,United States
3354,Room 7609
3355,snapchat- jaylinhollister 
3356,Soaking in Seattle
3357,USA Nomad
3358,"Toms River, NJ"
3359,"Kuala Lumpur, Malaysia"
3360,"Arkansas, USA"
3361,all up in this bitch
3362,The Batcave
3363,U.S.A
3364,USA
3365,"Phoenix, AZ"
3366,"Mansfield, OH"
3367,Crosslake MN 
3368,The Woodlands
3369,"Orlando, FL"
3370,"Coeur d'Alene, ID"
3371,Toronto
3372,United States
3373,Texas
3374,Russia
3375,United States
3376,"Sandy Springs, GA"
3377,USA
3378,Earth most of the time
3379,Eastern PA
3380,"Orlando, FL"
3381,"Daytona Beach, FL"
3382,Woodland ca
3383,"Virginia, USA"
3384,commonsense USA
3385,"Florida, USA"
3386,"Virginia, USA"
3387,EARTH
3388,Pennsylvania
3389,"Loomis, California"
3390,Ari/Scott
3391,"Vancouver, BC"
3392,"Mansfield, OH"
3393,"Ohio, USA"
3394,Kevin's Ego
3395,Finland
3396,Texas
3397, USA 
3398,"Washington, DC"
3399,MN
3400,"US, Mexico & Canada"
3401,Around
3402,Messiah Jesus!Go 2 Hell Satan!
3403,"Lakeland, Florida"
3404,America
3405,commonsense USA
3406,"Ohioville, PA"
3407,India 
3408,"Ashland, Kentucky"
3409,RIVERINA. NSW 
3410,U.S.A
3411,"Winfield, IL"
3412,Warm In Bed
3413,"Pittsford, NY"
3414,"Toms River, NJ"
3415,"Phoenix, AZ"
3416,Trump Tower
3417,India 
3418,The frozen liberal hell (MN)
3419,"Florida, USA"
3420,Red Earth 
3421,U.S.A
3422,"Las Vegas, NV"
3423,Earth most of the time
3424,"Slapville, USA"
3425,"Destin, FL"
3426,"Kenosha, Wisconsin"
3427,"Monterey, California"
3428,"Cordova, TN - Oxford, MS"
3429,TX
3430,"Chicago, IL"
3431,Texas
3432,Australia
3433,"Tennessee, USA"
3434,Northern California
3435,finding dory 
3436,"Washington, DC"
3437,Chicago Il- Naples FL
3438,"California, USA"
3439,India 
3440,#NoWar
3441,"Missouri, USA"
3442,Battlestar Republic
3443,"Tennessee, USA"
3444,"Sandy Springs, GA"
3445,Middle Earth
3446,Messiah Jesus!Go 2 Hell Satan!
3447,"Scarborough, ME"
3448,"Texas, USA"
3449,Arizona 
3450,USA
3451,"Mansfield, OH"
3452,"California, USA"
3453,"Linden, NJ"
3454,United States
3455,Islamic Republic of Iran
3456,Canada
3457,"Brooklyn, New York"
3458,Pennsylvania 
3459,"Collierville,TN"
3460,"Houston, Texas"
3461,California
3462,NoDa Charlotte NC
3463, USA 
3464,USA
3465,USA
3466,Living the endless summer...
3467,"Columbus, OH"
3468,CLOUD 9
3469,"Eugene, Oregon"
3470,"Lagos,Nigeria"
3471,Atlanta
3472,Beneath the surface of Venus
3473,Messiah Jesus!Go 2 Hell Satan!
3474,"San Bernardino, CA"
3475,Finland
3476,Scottsdale Arizona
3477,"Northwood, Philadelphia"
3478,"Weston, FL"
3479,Australia
3480,"Arizona, USA"
3481,"Chicago, Illinois"
3482,Kansas
3483,"Mansfield, OH"
3484,"Villa Park, CA"
3485,USA
3486,"Texas, USA"
3487, USA 
3488,"San Bernardino, CA"
3489,Pa
3490,TURN ON NOTIFICATIONS
3491,"Ohio, USA-Alberta, CANADA"
3492,Traveling USA
3493,CLOUD 9
3494,"Akron, OH"
3495,"Gresham Park, GA"
3496,Australia
3497,"Chicago, IL"
3498,silicon valley
3499,Messiah Jesus!Go 2 Hell Satan!
3500,Ft Worth Tx/Bellingham WA
3501,"Collierville,TN"
3502,"Stockholm, Sverige"
3503,Tennessee
3504,Australia
3505, USA 
3506,"New Orleans, LA"
3507,Planet Arous
3508,"Houston, Texas"
3509,United States
3510,Parents Basement 
3511,"Texas, USA"
3512,CLOUD 9
3513,Kaduna
3514,Texas
3515,United States
3516,U.S.A.
3517,Southern California
3518,"Seattle, WA "
3519, USA 
3520,MIAMI or thereabouts
3521,Messiah Jesus!Go 2 Hell Satan!
3522,"Chicago, IL"
3523,Location: Heart of America
3524,"Atlanta, GA"
3525,Earth
3526,UK/USA
3527,"Portland, OR"
3528,"England, United Kingdom"
3529,Las Vegas
3530,"Makaha, HI"
3531,United States
3532,"Portland, OR"
3533,"Manchester, England"
3534,"Portland, OR"
3535,"Plano, TX"
3536,"Indian Rocks Beach, FL"
3537,Las Vegas
3538,California
3539,Sedona AZ
3540,UK
3541,Messiah Jesus!Go 2 Hell Satan!
3542,"Mansfield, OH"
3543,las vegas 
3544,"Texas, USA"
3545,"Loomis, California"
3546,Earth
3547,RIVERINA. NSW 
3548,Earth
3549,"South Jersey, LA, and Austin"
3550,"Las Vegas, Nevada"
3551,"Kenosha, Wisconsin"
3552,"Torrance, CA"
3553,"Modesto, CA"
3554,Illinois
3555,"Miami Republic, U.S.A."
3556,"Mansfield, OH"
3557,Earth
3558,Messiah Jesus!Go 2 Hell Satan!
3559,\_()_/ 
3560,Arkansas
3561,United States of America 
3562,epoch j2000
3563,"Montgomery, Alabama"
3564,Mid-Atlantic
3565,LV-426
3566,Conch Republic & Blue Ridge
3567,"Austin, TX"
3568,Mississippi
3569,RIVERINA. NSW 
3570,"Pennsylvania, USA"
3571,"Fillmore, California"
3572,austin tx
3573,Coloma Mi
3574, USA 
3575,"California, USA"
3576,Fragile Earth
3577,Earth
3578,RIVERINA. NSW 
3579,Home to the Black Aces
3580,A Valhalla Pier
3581,Arkansas
3582,Messiah Jesus!Go 2 Hell Satan!
3583,"Idaho, USA"
3584,"Newport Beach, CA"
3585,United States
3586,Earth
3587,Saint Lucia
3588,"New Jersey, USA"
3589,"California, USA"
3590,Earth most of the time
3591,"Idaho, USA"
3592,Nyc
3593,"Texas, USA"
3594,Northeastern US
3595,United States
3596,some wherever 
3597,Edmonton. Alberta
3598,The Alamo City!
3599,Dallas/Fort Worth
3600,International
3601,#Dodgers #Browns #Huskers
3602,"New York, USA"
3603,"Houston, TX"
3604,  Slovenia    Lj
3605,"Boston, Massachusetts"
3606,"Munich, Germany"
3607,"Ghaziabad, India "
3608,United States
3609,United States
3610,"Indiana, USA"
3611,"Chennai, India"
3612,United States
3613,south wales uk
3614,"Florida, USA"
3615,Orlando
3616,United States
3617,The #FailedSocialistState of California
3618,My home town
3619,"Iowa, USA"
3620,Henderson NV
3621,"Lakeland, Florida"
3622,"Florida, USA"
3623,United States
3624,Republic of Mozambique
3625,"California, USA"
3626,"California, USA"
3627,United States
3628,Abbotsford B.C. Canada 
3629,"Seminole, TX"
3630,"Arizona, USA"
3631,"California, USA"
3632,"Atlanta, GA"
3633,The #FailedSocialistState of California
3634,United States
3635,"Daly City, CA, USA"
3636,United States
3637,"Iowa, USA"
3638,United States
3639,Abbotsford B.C. Canada 
3640,"Washington, USA"
3641,aushwitz
3642,"North Carolina, USA"
3643,Ireland
3644,"Cape Girardeau, MO"
3645,"Illinois, USA"
3646,California
3647,South Africa
3648,"Fremont,California USA"
3649,Riding The Trump Train
3650,United States
3651,India 
3652,#ImWithHer #MakingHistory
3653,United States
3654,"Canton,MS"
3655,United States
3656,Big Prairie
3657,"Madison, WI"
3658,NORTH AMERICA
3659,"Portland, OR"
3660,"Odessa, TX"
3661,"Seattle, WA"
3662,Earth 
3663,"Denton, TX"
3664,neverland
3665,"Portland, OR USA"
3666,"Modesto, CA"
3667,Nigeria
3668,Pinterest #CDCwhistleblower
3669,Terry McAuliffe's Virginia
3670,716
3671,"New Jersey, USA"
3672,"West Virginia, USA"
3673,Audtralia
3674,Los Angeles
3675,"North Carolina, USA"
3676,"California, USA"
3677,"San Clemente, CA"
3678,*Silicon Valley
3679,aushwitz
3680,new york
3681,patriot trapped in blue state
3682,United States
3683,"Daly City, CA, USA"
3684,"Colorado, USA for HFA"
3685," Melbourne, Florida"
3686,Terry McAuliffe's Virginia
3687,United States
3688,Chandigarh
3689,"Arizona, USA"
3690,Audtralia
3691,"Seminole, TX"
3692,"Houston, Texas"
3693,Everywhere USA
3694,716
3695,aushwitz
3696,"Colorado, USA for HFA"
3697,"El Dorado, Placer, Sac. Cali."
3698, USA
3699,"Texas, USA"
3700,"Howe, Tx"
3701,"New York, USA"
3702,at a Private Show
3703,Guam
3704,TEXAS
3705,Bluegrass State
3706,orange county ca
3707,not in DubC
3708,http://0.tqn.com/d/webclipart/
3709,"Montclair, NJ"
3710,United States
3711,hyderabad
3712,New Delhi
3713,Texas
3714,"Colorado, USA for HFA"
3715,"Central Texas, near Fort Hood!"
3716,"Kew Gardens, NY"
3717,somewhere over the rainbow
3718,"Florida, USA"
3719,@GovPenceIN's #RFRA Indiana
3720,Livengood Alaska
3721,"Colorado, USA for HFA"
3722,"Mxico, D. F. "
3723,"Washington, DC"
3724,My home town
3725,United States
3726,"Maine, USA"
3727,"California, USA"
3728,"Guadalajara, Jalisco"
3729,Pacific North West
3730,"Colorado, USA for HFA"
3731,"California, USA"
3732,"Seattle, WA"
3733,Honolulu Hawaii
3734, USA
3735,USA
3736,California
3737,California
3738,United States
3739,"Elmont, New York"
3740,"Ft. Worth, TX"
3741,"Sheboygan Falls, WI"
3742,California
3743,Missouri
3744,"New York, USA"
3745,"Sebastian, FL"
3746,"Mount Pleasant, NY"
3747,RightWingEveryCountry
3748,Resident of planet Earth
3749,Corner of GOFUCK & YOURSELF
3750,#BYOBB
3751,"Florida, USA"
3752,USA
3753,"West Monroe, LA"
3754,ELLAS / No Porn will report it
3755,"California, USA"
3756,Houston 
3757,"Indiana, USA"
3758,USA
3759,The Volunteer State
3760,U.S.A.
3761,"Las Vegas, NV"
3762,here and now
3763,"Houston, Texas"
3764,Backwoods
3765,"Pensacola, FL"
3766,"Danville, California USA"
3767,"Georgia, Magnolia Midlands!"
3768,Livengood Alaska
3769,", "
3770,"California, USA"
3771,"Texas, USA"
3772,"Hialeah, FL"
3773,london
3774,Candy Mountain
3775,"Illinois, USA"
3776,"San Diego, CA"
3777,United States
3778,"Houston, TX"
3779,North Carolina
3780,India
3781,"Sheboygan Falls, WI"
3782,015
3783,Chicago
3784,"Fresno, CA"
3785,"Arizona, USA"
3786,"Overland Park, KS "
3787,Frnkfrt / Stuttgrt DE 
3788,Northern Virginia
3789,United States
3790,"Near Pittsburgh, PA"
3791,"Queensland, Australia"
3792,California
3793,"America, America"
3794,Los Angeles 
3795,Pinterest #CDCwhistleblower
3796,Charleston SC 
3797,Missouri
3798,USA
3799,14+ YEARS EXPERIENCE
3800,"Modesto, CA"
3801,South Africa
3802,"Bellingham, WA"
3803,"Texas, USA"
3804,Activista contra el SocioComunismo
3805,Iowa
3806,Conch Republic & Blue Ridge
3807,United States
3808,Hong Kong
3809,san diego
3810,"North Carolina, USA"
3811,41st Parallel 
3812,"Fresno, CA"
3813,Activista contra el SocioComunismo
3814,"Fresno, CA"
3815,Texas
3816,"Fresno, CA"
3817,"Fresno, CA"
3818,"Las Vegas, NV"
3819,Santa Barbara
3820,"Napa, CA"
3821,"Arizona, USA"
3822,"Fresno, CA"
3823,"Detroit, MI"
3824,Texas
3825,"Fresno, CA"
3826,home
3827,"New York, NY"
3828,biafra
3829,"California, USA"
3830,home
3831,No corao da Cristina Yang
3832,"Seattle, Washington, USA"
3833,Stockholm
3834,1 of 13 rebellious colonies
3835,41st Parallel 
3836,Around
3837,United States
3838,Abuja 
3839,United States
3840,AGovtThatRobsPeterToPayPaulCan
3841,Iowa
3842,"Pilot Mountain,  NC"
3843,Around
3844,United States
3845,"Colorado Springs, CO"
3846,"Paris, Ile-de-France"
3847,Around
3848,"New Mexico, USA"
3849,Australia
3850,"Las Vegas, NV"
3851,"San Miguel, California "
3852,"Russia, Tver"
3853,The Big Apple
3854,"Russia, Tver"
3855,Scarborough
3856,"Florida, USA"
3857,"Russia, Tver"
3858,United States
3859,"San Miguel, California "
3860,Frnkfrt / Stuttgrt DE 
3861,"Carbondale, PA"
3862,"California, USA"
3863,41st Parallel 
3864,Suffolk
3865,wherever I Want To Be
3866,Interlaken Switzerland 
3867,TEXAS STAND! FIGHT! ACT!
3868,United States
3869,Berlino
3870,TEXAS STAND! FIGHT! ACT!
3871,"San Pedro, California, U.S.A."
3872,TEXAS STAND! FIGHT! ACT!
3873,New York & The World
3874,"Coventry, England"
3875,"120 May Street, Orange City, F"
3876,"New York, NY"
3877,"Los Angeles, CA"
3878,"Haleiwa, Hawaii"
3879,United States
3880,"Russia, Tver"
3881,Perth Amboy NJ
3882,Seattle
3883,Hyderabad India
3884,"Orlando, FL"
3885,Activista contra el SocioComunismo
3886,People's Republic of Chicago
3887,"Orlando, FL"
3888,TEXAS STAND! FIGHT! ACT!
3889,United States
3890,"Midland, TX"
3891,41st Parallel 
3892,India
3893,commonsense USA
3894,TEXAS STAND! FIGHT! ACT!
3895,From somewhere along the trail
3896,"Texas, USA"
3897,Activista contra el SocioComunismo
3898,"California, USA"
3899,North Central Ohio
3900,"Lakeland Heights, TX"
3901,Venezuela
3902,USA
3903,Florida
3904,Between Lat 32N & Lon 117W 
3905,Activista contra el SocioComunismo
3906,A Nigerian
3907,"Originally from San Jose, CA"
3908,orlando
3909,Land of the Free
3910,Australia
3911,California
3912,Australia
3913,World
3914,"Ohio, USA"
3915,United States
3916,"Florida, USA"
3917,"Indiana, USA"
3918,Australia
3919,41st Parallel 
3920,World
3921,Texas
3922,INDIA
3923,"Houston, TX"
3924,PDX
3925,At Hillary's Inauguration 
3926,United States
3927,"Rochester, NY"
3928,3rd Rock from the Sun
3929,The Big Apple
3930,Milwaukee & Dallas
3931,wilds of new Mexico.USA
3932,"Zuid-Holland, Nederland"
3933,"Everywhere I go, There I am"
3934,SILIGURI W.B INDIA
3935,USA
3936,"Florida, USA"
3937,"Denver, Colorado, USA"
3938,"Great North Igloo Eh?, Canada"
3939,Planet Arous
3940,"Pennsylvania, USA"
3941,An old bed in a small room
3942,"Manila City, National Capital Region"
3943,earth - human race
3944,41st Parallel 
3945,Location
3946,"Houston, TX"
3947,Oklahoma
3948,India 
3949,"Modesto, CA"
3950,Perth Amboy NJ
3951,"San Diego, California"
3952,Location
3953,TEXAS STAND! FIGHT! ACT!
3954,"Orlando, FL"
3955,California
3956,TEXAS STAND! FIGHT! ACT!
3957,United States
3958,United States
3959,TEXAS STAND! FIGHT! ACT!
3960,The Big Apple
3961,Iowa
3962,Near Anti-Trumpers!
3963,The Big Apple
3964,TEXAS STAND! FIGHT! ACT!
3965,Bahrain
3966,"Manila City, National Capital Region"
3967,Conch Republic & Blue Ridge
3968,Orlando area
3969,"Wayne, PA, USA"
3970,"Melissa, TX"
3971,City of Angels
3972,United States
3973,Miami/Ft. Lauderdale
3974,"Smithtown, NY"
3975,"Sadly, CA (demented haven)"
3976,"Salisbury, North Carolina"
3977,41st Parallel 
3978,Parts Unknown
3979,NORTH AMERICA
3980,Hong Kong
3981,USA
3982,Location
3983,NJ
3984,"California, USA"
3985,USA - #LGBT - @HillaryClinton
3986,Earth
3987,"Missouri, USA"
3988,"Jacksonville Beach, FL"
3989, Tennessee
3990,PDX
3991,Florida
3992,Location
3993,NY
3994,"Charlotte, NC"
3995,"Santa Monica, CA"
3996,Southern Wherever I May Be
3997,"California, USA"
3998,United States
3999,dayton ohio
4000,Pennsylvania
4001,"Las Vegas, Nevada"
4002,"Hounslow, London"
4003,"San Diego, CA"
4004,"New York, USA"
4005,"Utrecht, Nederland"
4006,The Big Apple
4007,"Florida, USA"
4008,"Rochester, NY"
4009,"Missouri, USA"
4010,London
4011,Pinterest #CDCwhistleblower
4012,Los Angeles
4013,commonsense USA
4014,The USA
4015,"Florida, USA"
4016,United States
4017,"Florida, USA"
4018,"Charlotte, NC"
4019,United States
4020,"Phoenix, AZ"
4021,"Buffalo, NY"
4022,MAGA
4023,United States
4024,United States
4025,"Houston, TX"
4026,TEXAS STAND! FIGHT! ACT!
4027,"California, USA"
4028,United States
4029,South Africa
4030,The Big Apple
4031,Location
4032,working it out
4033,India 
4034,Oklahoma
4035,"Guadalajara, Jalisco"
4036,India 
4037,"New York, USA"
4038,"Pineville, Louisiana"
4039,"Sheboygan Falls, WI"
4040,Ankara
4041,United States 
4042,"Florida, USA"
4043,"Bel Air, CA"
4044,Activista contra el SocioComunismo
4045,Mt Akina
4046,California
4047,"Pennsylvania, USA"
4048,Parts Unknown
4049,United States
4050,Minnesota
4051,"Orlando, FL"
4052,Saskatchewan Canada 
4053,"California, USA"
4054,"Charlotte, NC"
4055,"Middleton, WI"
4056,Roland
4057,Location
4058,"California, USA"
4059, USA
4060,RightWingEveryCountry
4061,commonsense USA
4062,"Maricopa, AZ"
4063,Scottsdale Arizona USA
4064,Mt Akina
4065,"Ashburn, VA"
4066,"Arizona, USA"
4067,GoldCoast Queensland Australia
4068,"King County, Cascadia"
4069,"Pennsylvania, USA"
4070,"Ashburn, VA"
4071,"Blue Dot, Red State, USA"
4072,"Charlotte, NC"
4073,"Reno, NV."
4074,USA
4075,Mobile/OZARKS
4076,"Florida, USA"
4077,Saskatchewan Canada 
4078,"Reno, NV."
4079,I'm an American! Christ died on the cross for my sins! Liberals hate me lol even though I have been a card carrying dem at one time.  Then I woke up!
4080,Southern Wherever I May Be
4081,"Arizona, USA"
4082,SF.......Don't call it Frisco.
4083,Hagley Worcestershire UK
4084,Maui
4085,"North Carolina, USA"
4086,"Vancouver, BC"
4087,The Big Apple
4088,"Florida, USA"
4089,Staunton VA.
4090,Perth Amboy NJ
4091,United States
4092,The Big Apple
4093,Seaside Coast 
4094, Tennessee
4095,Boston and Harlem 
4096,Perth Amboy NJ
4097, Conservative in Virginey
4098,"Braughlorado, USA"
4099,"Nevada, USA"
4100,"Orlando, FL"
4101,"Rochester, NY, USA"
4102,4 on floorW/Bubba ridn shotgun
4103,Dublin
4104,Texas
4105,"Nashville, TN"
4106,"Hialeah, FL"
4107,Parts Unknown
4108,USA
4109,United States
4110,Fresno
4111,"Maybe, California (It is real)"
4112,wanderer
4113,Saskatchewan Canada 
4114,"Arizona, USA"
4115,AZ
4116,"Phoenix, AZ"
4117,"TRUMP TERRITORYOregon, USA"
4118,Texas
4119,Boston and Harlem 
4120,"Florida, USA"
4121,"Missouri, USA"
4122,United States
4123,"Kalispell, MT"
4124,Corner of GOFUCK & YOURSELF
4125,"Houston, TX"
4126,"nYhaVen, mArseilLe, gdAnsK"
4127,A Sadly Blue State  
4128,"California, USA"
4129,"California, USA"
4130,USA
4131,"Tennessee, USA"
4132,"San Francisco, CA"
4133,Earth
4134,"Seminole, TX"
4135,"Georgia, USA"
4136, Tennessee
4137,Earth
4138,"Maybe, California (It is real)"
4139,"Atlanta, GA"
4140,"Houston, TX"
4141,Texas
4142,"Georgia, USA"
4143,None of your business
4144,Everywhere.
4145,"Newport Beach, CA"
4146,The United States Of America
4147,Messiah Jesus!Go 2 Hell Satan!
4148,USA
4149,At a Safe Space near you
4150,A world you Dream of
4151,California
4152,Northwest
4153,San Francisco
4154,"Wisconsin, USA"
4155,Northwest
4156,Iowa
4157,Messiah Jesus!Go 2 Hell Satan!
4158,"Houston, TX"
4159,"Houston, TX"
4160,"Santiago , Rep. Dom"
4161,USA
4162,"Seminole, TX"
4163,"Illinois, USA"
4164,Activista contra el SocioComunismo
4165,United States
4166,S. California
4167,"Nashville, TN"
4168,"Maple Ridge, British Columbia"
4169,"Houston, TX"
4170,Upstate New York
4171,The World
4172,"Washington, USA"
4173,"Omaha, NE"
4174,"Georgia, USA"
4175,"Florida, USA"
4176,USA!
4177,"Texas, USA"
4178,"Houston, TX"
4179,"Lodi, CA, USA"
4180,"San Diego, CA"
4181,AL
4182,"San Francisco, CA USA"
4183,"Brooklyn, NY"
4184,"Houston, TX"
4185,At a Safe Space near you
4186,The World
4187,"Las Vegas, NV"
4188,Iowa
4189,Everywhere.
4190,I'm omnipresent... :D
4191,"Arkansas, USA"
4192,Messiah Jesus!Go 2 Hell Satan!
4193,check out clinton cash 
4194,USA
4195,"Sandy Springs, GA"
4196,"Texas, USA"
4197,"DFW, TX "
4198,"NW Region of Pennsylvania,USA"
4199,"Texas, USA"
4200,"College Park, GA"
4201,Messiah Jesus!Go 2 Hell Satan!
4202,"Austin, Texas"
4203,#Dodgers #Browns #Huskers
4204,austin tx
4205,"London, Ont., Can."
4206,"Long Beach, CA"
4207,United States
4208,United States
4209,"Texas, USA"
4210,"Montecarlo, Toscana"
4211,USA
4212,"Andaman And Nicobar, India"
4213,RIVERINA. NSW 
4214,"Brooklyn, NY"
4215,"Miami, Florida  Brickell Ave"
4216,California
4217,Canada
4218,United States
4219,Around
4220,Northwest Arkansas
4221,USA
4222,A Valhalla Pier
4223,"Cutler Bay, FL"
4224,United States
4225,CLOUD 9
4226,DTC
4227,"Florida, USA"
4228,Everywhere
4229,"Poconos, USA"
4230,"New Jersey, USA"
4231,no due process/logan county OK
4232,"Florida, USA"
4233,bundalele
4234,Arkansas
4235,Arkansas
4236,Westeros
4237,Messiah Jesus!Go 2 Hell Satan!
4238,"Florida, USA"
4239,Earth
4240,USA
4241,"California, USA"
4242,Earth
4243,"Huntington Beach, CA"
4244,USA
4245,#9ll=#NWO #Nuclear #FalseFlag!
4246,United States of America
4247,USA
4248,Mxico
4249,"Tucson, AZ"
4250,University Medical Center
4251,central ca.
4252,"Mansfield, OH"
4253,Messiah Jesus!Go 2 Hell Satan!
4254,"California, USA"
4255,"New Jersey, USA"
4256,"Michigan, USA"
4257,", "
4258,United States
4259,"Troy, OH"
4260,Tucson
4261,"California, USA"
4262,MAGA
4263,"Edgewater, FL"
